1,2018-09-08 02:07:44.197025,72.0
2,2018-09-08 02:07:45.219925,71.0
3,2018-09-08 02:07:47.264800,72.0
4,2018-09-08 02:07:49.308442,70.0
5,2018-09-08 02:07:50.332352,72.0
6,2018-09-08 02:07:51.356588,69.0
7,2018-09-08 02:07:53.400190,71.0
8,2018-09-08 02:07:54.424086,74.0
9,2018-09-08 02:07:55.448253,70.0
10,2018-09-08 02:07:57.491938,70.0
11,2018-09-08 02:07:58.515927,71.0
12,2018-09-08 02:07:59.540008,72.0
13,2018-09-08 02:08:01.583625,71.0
14,2018-09-08 02:08:02.607759,73.0
15,2018-09-08 02:08:04.651277,70.0
16,2018-09-08 02:08:05.675338,70.0
17,2018-09-08 02:08:06.699510,70.0
18,2018-09-08 02:08:08.743184,70.0
19,2018-09-08 02:08:09.767101,71.0
20,2018-09-08 02:08:10.791249,69.0
21,2018-09-08 02:08:12.835059,70.0
22,2018-09-08 02:08:13.858838,71.0
23,2018-09-08 02:08:14.883004,71.0
24,2018-09-08 02:08:16.926689,74.0
25,2018-09-08 02:08:17.950757,74.0
26,2018-09-08 02:08:18.974925,71.0
27,2018-09-08 02:08:21.018373,72.0
28,2018-09-08 02:08:22.042507,71.0
29,2018-09-08 02:08:23.066685,72.0
30,2018-09-08 02:08:25.110152,72.0
31,2018-09-08 02:08:26.134269,70.0
32,2018-09-08 02:08:27.158420,69.0
33,2018-09-08 02:08:29.201893,74.0
34,2018-09-08 02:08:30.225998,72.0
35,2018-09-08 02:08:31.246576,71.0
36,2018-09-08 02:08:33.293525,73.0
37,2018-09-08 02:08:34.317691,75.0
38,2018-09-08 02:08:35.338242,75.0
39,2018-09-08 02:08:37.385305,73.0
40,2018-09-08 02:08:38.409429,73.0
41,2018-09-08 02:08:39.429973,73.0
42,2018-09-08 02:08:41.477029,73.0
43,2018-09-08 02:08:42.501174,70.0
44,2018-09-08 02:08:43.521712,70.0
45,2018-09-08 02:08:45.568725,72.0
46,2018-09-08 02:08:46.589219,69.0
47,2018-09-08 02:08:47.613349,72.0
48,2018-09-08 02:08:49.660450,71.0
49,2018-09-08 02:08:50.681141,70.0
50,2018-09-08 02:08:51.705087,71.0
51,2018-09-08 02:08:53.752224,69.0
52,2018-09-08 02:08:54.772725,71.0
53,2018-09-08 02:08:55.796837,71.0
54,2018-09-08 02:08:57.843972,71.0
55,2018-09-08 02:08:58.864583,65.0
56,2018-09-08 02:08:59.888766,72.0
57,2018-09-08 02:09:01.932427,70.0
58,2018-09-08 02:09:02.956413,70.0
59,2018-09-08 02:09:03.980510,70.0
60,2018-09-08 02:09:06.024021,73.0
61,2018-09-08 02:09:07.048098,74.0
62,2018-09-08 02:09:08.072251,70.0
63,2018-09-08 02:09:10.116003,72.0
64,2018-09-08 02:09:11.139852,72.0
65,2018-09-08 02:09:12.163992,70.0
66,2018-09-08 02:09:14.207646,73.0
67,2018-09-08 02:09:15.231745,74.0
68,2018-09-08 02:09:16.256023,70.0
69,2018-09-08 02:09:18.299371,72.0
70,2018-09-08 02:09:19.323508,70.0
71,2018-09-08 02:09:20.347680,69.0
72,2018-09-08 02:09:22.391147,71.0
73,2018-09-08 02:09:23.415258,70.0
74,2018-09-08 02:09:24.439425,71.0
75,2018-09-08 02:09:26.482893,71.0
76,2018-09-08 02:09:27.507005,70.0
77,2018-09-08 02:09:28.527621,71.0
78,2018-09-08 02:09:30.574551,72.0
79,2018-09-08 02:09:31.598675,70.0
80,2018-09-08 02:09:32.619233,71.0
81,2018-09-08 02:09:34.666317,73.0
82,2018-09-08 02:09:36.711201,73.0
83,2018-09-08 02:09:37.735079,72.0
84,2018-09-08 02:09:39.782214,72.0
85,2018-09-08 02:09:40.802708,72.0
86,2018-09-08 02:09:41.826760,71.0
87,2018-09-08 02:09:43.870282,74.0
88,2018-09-08 02:09:44.894342,73.0
89,2018-09-08 02:09:45.918513,72.0
90,2018-09-08 02:09:47.962196,75.0
91,2018-09-08 02:09:48.986177,75.0
92,2018-09-08 02:09:50.010261,74.0
93,2018-09-08 02:09:52.053930,74.0
94,2018-09-08 02:09:53.077852,74.0
95,2018-09-08 02:09:54.101995,71.0
96,2018-09-08 02:09:56.146306,74.0
97,2018-09-08 02:09:57.169124,71.0
98,2018-09-08 02:09:59.214040,72.0
99,2018-09-08 02:10:00.237978,71.0
100,2018-09-08 02:10:01.260870,71.0
101,2018-09-08 02:10:03.305638,73.0
102,2018-09-08 02:10:04.329755,3.0
103,2018-09-08 02:10:05.352632,73.0
104,2018-09-08 02:10:07.397559,71.0
105,2018-09-08 02:10:08.421474,74.0
106,2018-09-08 02:10:09.444367,70.0
107,2018-09-08 02:10:11.489272,72.0
108,2018-09-08 02:10:12.515070,70.0
109,2018-09-08 02:10:13.536379,72.0
110,2018-09-08 02:10:15.581018,73.0
111,2018-09-08 02:10:16.603864,71.0
112,2018-09-08 02:10:17.628059,71.0
113,2018-09-08 02:10:19.672743,72.0
114,2018-09-08 02:10:20.696883,73.0
115,2018-09-08 02:10:21.719802,74.0
116,2018-09-08 02:10:23.764521,74.0
117,2018-09-08 02:10:24.788555,71.0
118,2018-09-08 02:10:26.832024,74.0
119,2018-09-08 02:10:27.856212,71.0
120,2018-09-08 02:10:28.880296,74.0
121,2018-09-08 02:10:30.923764,72.0
122,2018-09-08 02:10:31.947882,70.0
123,2018-09-08 02:10:32.972045,72.0
124,2018-09-08 02:10:35.015497,72.0
125,2018-09-08 02:10:36.039686,72.0
126,2018-09-08 02:10:37.064461,72.0
127,2018-09-08 02:10:39.107861,72.0
128,2018-09-08 02:10:40.131985,71.0
129,2018-09-08 02:10:41.152547,72.0
130,2018-09-08 02:10:43.199623,71.0
131,2018-09-08 02:10:44.223747,73.0
132,2018-09-08 02:10:45.244277,74.0
133,2018-09-08 02:10:47.291389,71.0
134,2018-09-08 02:10:48.315455,72.0
135,2018-09-08 02:10:49.336150,72.0
136,2018-09-08 02:10:51.383105,72.0
137,2018-09-08 02:10:52.407340,72.0
138,2018-09-08 02:10:53.427971,2.0
139,2018-09-08 02:10:55.475038,72.0
140,2018-09-08 02:10:56.495561,72.0
141,2018-09-08 02:10:57.519663,72.0
142,2018-09-08 02:10:59.566300,74.0
143,2018-09-08 02:11:00.586883,73.0
144,2018-09-08 02:11:01.610821,73.0
145,2018-09-08 02:11:03.657961,73.0
146,2018-09-08 02:11:04.678488,74.0
147,2018-09-08 02:11:05.702589,73.0
148,2018-09-08 02:11:07.749670,75.0
149,2018-09-08 02:11:08.770345,4.0
150,2018-09-08 02:11:09.793197,71.0
151,2018-09-08 02:11:11.838014,75.0
152,2018-09-08 02:11:12.861939,73.0
153,2018-09-08 02:11:13.885436,75.0
154,2018-09-08 02:11:15.930381,75.0
155,2018-09-08 02:11:16.954304,75.0
156,2018-09-08 02:11:17.978448,75.0
157,2018-09-08 02:11:20.021949,75.0
158,2018-09-08 02:11:21.046153,73.0
159,2018-09-08 02:11:22.069978,75.0
160,2018-09-08 02:11:24.113310,75.0
161,2018-09-08 02:11:25.137387,72.0
162,2018-09-08 02:11:26.160302,73.0
163,2018-09-08 02:11:28.205018,75.0
164,2018-09-08 02:11:29.229137,74.0
165,2018-09-08 02:11:30.252030,73.0
166,2018-09-08 02:11:32.296778,73.0
167,2018-09-08 02:11:33.320867,73.0
168,2018-09-08 02:11:34.343801,76.0
169,2018-09-08 02:11:36.388492,76.0
170,2018-09-08 02:11:37.412634,76.0
171,2018-09-08 02:11:38.431854,76.0
172,2018-09-08 02:11:40.480171,75.0
173,2018-09-08 02:11:41.504298,76.0
174,2018-09-08 02:11:42.523590,75.0
175,2018-09-08 02:11:44.571929,74.0
176,2018-09-08 02:11:45.596099,74.0
177,2018-09-08 02:11:46.616682,74.0
178,2018-09-08 02:11:48.663674,74.0
179,2018-09-08 02:11:49.687793,74.0
180,2018-09-08 02:11:51.731269,74.0
181,2018-09-08 02:11:53.776120,74.0
182,2018-09-08 02:11:54.799976,72.0
183,2018-09-08 02:11:55.822884,72.0
184,2018-09-08 02:11:57.867811,73.0
185,2018-09-08 02:11:58.891717,74.0
186,2018-09-08 02:11:59.914628,74.0
187,2018-09-08 02:12:01.959560,73.0
188,2018-09-08 02:12:02.983469,73.0
189,2018-09-08 02:12:04.006463,75.0
190,2018-09-08 02:12:06.051309,76.0
191,2018-09-08 02:12:07.075118,73.0
192,2018-09-08 02:12:08.098055,76.0
193,2018-09-08 02:12:10.142786,75.0
194,2018-09-08 02:12:11.166886,74.0
195,2018-09-08 02:12:12.189801,74.0
196,2018-09-08 02:12:14.234524,74.0
197,2018-09-08 02:12:15.258628,72.0
198,2018-09-08 02:12:16.282803,74.0
199,2018-09-08 02:12:18.326302,73.0
200,2018-09-08 02:12:19.350395,75.0
201,2018-09-08 02:12:20.374551,75.0
202,2018-09-08 02:12:22.418174,75.0
203,2018-09-08 02:12:23.442302,75.0
204,2018-09-08 02:12:24.461584,75.0
205,2018-09-08 02:12:26.509925,73.0
206,2018-09-08 02:12:27.534028,74.0
207,2018-09-08 02:12:28.553360,74.0
208,2018-09-08 02:12:30.601673,75.0
209,2018-09-08 02:12:31.625885,76.0
210,2018-09-08 02:12:32.645107,74.0
211,2018-09-08 02:12:34.693400,74.0
212,2018-09-08 02:12:35.717561,73.0
213,2018-09-08 02:12:36.737005,5.0
214,2018-09-08 02:12:38.785345,75.0
215,2018-09-08 02:12:39.804604,76.0
216,2018-09-08 02:12:40.828720,75.0
217,2018-09-08 02:12:42.877105,75.0
218,2018-09-08 02:12:43.897595,76.0
219,2018-09-08 02:12:44.920479,76.0
220,2018-09-08 02:12:46.968821,76.0
221,2018-09-08 02:12:47.989360,75.0
222,2018-09-08 02:12:49.012212,74.0
223,2018-09-08 02:12:51.057052,76.0
224,2018-09-08 02:12:52.080978,75.0
225,2018-09-08 02:12:53.103874,75.0
226,2018-09-08 02:12:55.148827,74.0
227,2018-09-08 02:12:56.172718,71.0
228,2018-09-08 02:12:57.195621,72.0
229,2018-09-08 02:12:59.240565,71.0
230,2018-09-08 02:13:00.264466,71.0
231,2018-09-08 02:13:02.311598,71.0
232,2018-09-08 02:13:03.332098,71.0
233,2018-09-08 02:13:04.356337,70.0
234,2018-09-08 02:13:06.399654,69.0
235,2018-09-08 02:13:07.423720,70.0
236,2018-09-08 02:13:08.447885,67.0
237,2018-09-08 02:13:10.491552,68.0
238,2018-09-08 02:13:11.515458,68.0
239,2018-09-08 02:13:12.539636,66.0
240,2018-09-08 02:13:14.583308,69.0
241,2018-09-08 02:13:15.607221,68.0
242,2018-09-08 02:13:17.655645,67.0
243,2018-09-08 02:13:19.699322,70.0
244,2018-09-08 02:13:20.723459,68.0
245,2018-09-08 02:13:21.742701,69.0
246,2018-09-08 02:13:23.791022,71.0
247,2018-09-08 02:13:24.815119,71.0
248,2018-09-08 02:13:25.834436,72.0
249,2018-09-08 02:13:27.882784,72.0
250,2018-09-08 02:13:28.906875,72.0
251,2018-09-08 02:13:29.926261,72.0
252,2018-09-08 02:13:31.974512,71.0
253,2018-09-08 02:13:32.998663,72.0
254,2018-09-08 02:13:34.018086,0.0
255,2018-09-08 02:13:36.066480,70.0
256,2018-09-08 02:13:37.085707,69.0
257,2018-09-08 02:13:38.109824,69.0
258,2018-09-08 02:13:40.158176,68.0
259,2018-09-08 02:13:41.178697,68.0
260,2018-09-08 02:13:42.201559,67.0
261,2018-09-08 02:13:44.249941,69.0
262,2018-09-08 02:13:45.270463,70.0
263,2018-09-08 02:13:46.293302,66.0
264,2018-09-08 02:13:48.337983,70.0
265,2018-09-08 02:13:49.362057,67.0
266,2018-09-08 02:13:50.384962,70.0
267,2018-09-08 02:13:52.429906,68.0
268,2018-09-08 02:13:53.453815,67.0
269,2018-09-08 02:13:54.476788,68.0
270,2018-09-08 02:13:56.521648,69.0
271,2018-09-08 02:13:57.545587,8.0
272,2018-09-08 02:13:58.568499,67.0
273,2018-09-08 02:14:00.613329,69.0
274,2018-09-08 02:14:01.636273,69.0
275,2018-09-08 02:14:02.660392,71.0
276,2018-09-08 02:14:04.705074,71.0
277,2018-09-08 02:14:05.729203,72.0
278,2018-09-08 02:14:06.752114,71.0
279,2018-09-08 02:14:08.796901,71.0
280,2018-09-08 02:14:09.820964,72.0
281,2018-09-08 02:14:10.843870,71.0
282,2018-09-08 02:14:12.888626,70.0
283,2018-09-08 02:14:13.912719,70.0
284,2018-09-08 02:14:14.931944,71.0
285,2018-09-08 02:14:16.980245,73.0
286,2018-09-08 02:14:18.004389,74.0
287,2018-09-08 02:14:19.023687,72.0
288,2018-09-08 02:14:21.072019,71.0
289,2018-09-08 02:14:22.096131,72.0
290,2018-09-08 02:14:23.115325,71.0
291,2018-09-08 02:14:25.163673,73.0
292,2018-09-08 02:14:26.187801,73.0
293,2018-09-08 02:14:27.207082,73.0
294,2018-09-08 02:14:29.255332,73.0
295,2018-09-08 02:14:30.275946,73.0
296,2018-09-08 02:14:31.298725,71.0
297,2018-09-08 02:14:32.322881,72.0
298,2018-09-08 02:14:33.347033,73.0
299,2018-09-08 02:14:35.390515,73.0
300,2018-09-08 02:14:36.414626,73.0
301,2018-09-08 02:14:37.438814,74.0
302,2018-09-08 02:14:39.483482,75.0
303,2018-09-08 02:14:40.506461,75.0
304,2018-09-08 02:14:41.530568,74.0
305,2018-09-08 02:14:43.574169,74.0
306,2018-09-08 02:14:44.598311,71.0
307,2018-09-08 02:14:45.618841,74.0
308,2018-09-08 02:14:47.665995,74.0
309,2018-09-08 02:14:48.690052,73.0
310,2018-09-08 02:14:49.710584,73.0
311,2018-09-08 02:14:51.757683,73.0
312,2018-09-08 02:14:52.781797,72.0
313,2018-09-08 02:14:53.802332,71.0
314,2018-09-08 02:14:55.849313,74.0
315,2018-09-08 02:14:56.869846,71.0
316,2018-09-08 02:14:57.893966,71.0
317,2018-09-08 02:14:59.941102,70.0
318,2018-09-08 02:15:00.961602,70.0
319,2018-09-08 02:15:01.985710,68.0
320,2018-09-08 02:15:04.034098,69.0
321,2018-09-08 02:15:05.053326,71.0
322,2018-09-08 02:15:06.077475,70.0
323,2018-09-08 02:15:08.125906,69.0
324,2018-09-08 02:15:09.145257,2.0
325,2018-09-08 02:15:10.169395,68.0
326,2018-09-08 02:15:12.212895,71.0
327,2018-09-08 02:15:13.236969,70.0
328,2018-09-08 02:15:14.261123,68.0
329,2018-09-08 02:15:16.304799,71.0
330,2018-09-08 02:15:17.328725,71.0
331,2018-09-08 02:15:18.352871,71.0
332,2018-09-08 02:15:20.396600,73.0
333,2018-09-08 02:15:21.420460,72.0
334,2018-09-08 02:15:22.444542,70.0
335,2018-09-08 02:15:24.488002,69.0
336,2018-09-08 02:15:25.512126,69.0
337,2018-09-08 02:15:26.536384,71.0
338,2018-09-08 02:15:28.579777,70.0
339,2018-09-08 02:15:29.603881,67.0
340,2018-09-08 02:15:30.628044,71.0
341,2018-09-08 02:15:32.671513,68.0
342,2018-09-08 02:15:33.698858,67.0
343,2018-09-08 02:15:34.719878,70.0
344,2018-09-08 02:15:36.763465,71.0
345,2018-09-08 02:15:37.787520,70.0
346,2018-09-08 02:15:38.808076,70.0
347,2018-09-08 02:15:40.854999,71.0
348,2018-09-08 02:15:41.879162,69.0
349,2018-09-08 02:15:42.899699,71.0
350,2018-09-08 02:15:44.946787,69.0
351,2018-09-08 02:15:45.970903,70.0
352,2018-09-08 02:15:46.991430,70.0
353,2018-09-08 02:15:49.039705,70.0
354,2018-09-08 02:15:50.058939,68.0
355,2018-09-08 02:15:51.083092,9.0
356,2018-09-08 02:15:53.131432,69.0
357,2018-09-08 02:15:54.150699,70.0
358,2018-09-08 02:15:55.174815,66.0
359,2018-09-08 02:15:57.223209,67.0
360,2018-09-08 02:15:58.242441,69.0
361,2018-09-08 02:16:00.290792,67.0
362,2018-09-08 02:16:01.311187,68.0
363,2018-09-08 02:16:02.334048,65.0
364,2018-09-08 02:16:04.382448,68.0
365,2018-09-08 02:16:05.402943,66.0
366,2018-09-08 02:16:06.425920,65.0
367,2018-09-08 02:16:08.474195,68.0
368,2018-09-08 02:16:09.494679,66.0
369,2018-09-08 02:16:10.517570,65.0
370,2018-09-08 02:16:12.565975,65.0
371,2018-09-08 02:16:13.585342,6.0
372,2018-09-08 02:16:14.609486,66.0
373,2018-09-08 02:16:16.654375,67.0
374,2018-09-08 02:16:17.678319,67.0
375,2018-09-08 02:16:18.701219,69.0
376,2018-09-08 02:16:20.746160,69.0
377,2018-09-08 02:16:21.770061,68.0
378,2018-09-08 02:16:22.792966,66.0
379,2018-09-08 02:16:24.837902,67.0
380,2018-09-08 02:16:25.861805,68.0
381,2018-09-08 02:16:26.884643,68.0
382,2018-09-08 02:16:28.929348,68.0
383,2018-09-08 02:16:29.953482,68.0
384,2018-09-08 02:16:30.976452,68.0
385,2018-09-08 02:16:33.021113,67.0
386,2018-09-08 02:16:34.045227,67.0
387,2018-09-08 02:16:35.068152,68.0
388,2018-09-08 02:16:37.112863,69.0
389,2018-09-08 02:16:38.136973,69.0
390,2018-09-08 02:16:39.159905,69.0
391,2018-09-08 02:16:41.204756,67.0
392,2018-09-08 02:16:42.228912,68.0
393,2018-09-08 02:16:43.248192,67.0
394,2018-09-08 02:16:45.296580,68.0
395,2018-09-08 02:16:46.320655,67.0
396,2018-09-08 02:16:47.339934,69.0
397,2018-09-08 02:16:49.388286,67.0
398,2018-09-08 02:16:50.412402,68.0
399,2018-09-08 02:16:51.431675,66.0
400,2018-09-08 02:16:53.479952,67.0
401,2018-09-08 02:16:54.500432,69.0
402,2018-09-08 02:16:55.523308,66.0
403,2018-09-08 02:16:57.571674,70.0
404,2018-09-08 02:16:58.592190,67.0
405,2018-09-08 02:16:59.615058,67.0
406,2018-09-08 02:17:01.663429,69.0
407,2018-09-08 02:17:02.683936,69.0
408,2018-09-08 02:17:04.731027,69.0
409,2018-09-08 02:17:05.751451,69.0
410,2018-09-08 02:17:06.775551,67.0
411,2018-09-08 02:17:08.822729,69.0
412,2018-09-08 02:17:09.843191,69.0
413,2018-09-08 02:17:10.867302,67.0
414,2018-09-08 02:17:12.914448,68.0
415,2018-09-08 02:17:13.934927,69.0
416,2018-09-08 02:17:14.959069,68.0
417,2018-09-08 02:17:17.006215,71.0
418,2018-09-08 02:17:18.026819,69.0
419,2018-09-08 02:17:19.050730,69.0
420,2018-09-08 02:17:21.094401,71.0
421,2018-09-08 02:17:22.118321,70.0
422,2018-09-08 02:17:23.142479,67.0
423,2018-09-08 02:17:25.186213,70.0
424,2018-09-08 02:17:26.210057,68.0
425,2018-09-08 02:17:27.234226,69.0
426,2018-09-08 02:17:29.277904,71.0
427,2018-09-08 02:17:30.301806,70.0
428,2018-09-08 02:17:31.326080,69.0
429,2018-09-08 02:17:33.369343,69.0
430,2018-09-08 02:17:34.393481,68.0
431,2018-09-08 02:17:36.438250,70.0
432,2018-09-08 02:17:37.461061,67.0
433,2018-09-08 02:17:38.485227,68.0
434,2018-09-08 02:17:40.530143,68.0
435,2018-09-08 02:17:41.552816,65.0
436,2018-09-08 02:17:42.576974,67.0
437,2018-09-08 02:19:08.079440,71.0
438,2018-09-08 02:19:10.126586,74.0
439,2018-09-08 02:19:11.147069,72.0
440,2018-09-08 02:19:12.171190,72.0
